A_total_imports,A_dangerous_imports_count,A_has_os_import,A_has_subprocess_import,A_has_socket_import,A_functions_defined,A_functions_called_count,A_dangerous_calls_count,A_unique_functions,A_function_density,A_file_operations_count,A_network_operations_count,A_process_spawning_count,A_code_execution_count,A_has_api_abuse,A_dynamic_types_count,A_type_confusion_risk,A_has_dynamic_operations,A_tainted_flows_count,A_sink_locations_count,A_has_tainted_sink,A_cyclomatic_complexity,A_max_nesting_depth,A_lines_of_code,A_complexity_per_line,B_avg_string_entropy,B_max_string_entropy,B_high_entropy_count,B_base64_count,B_hex_string_count,B_unicode_escape_count,B_encoded_payload_count,B_staged_execution_count,B_dynamic_import_count,B_runtime_code_gen_count,B_time_check_count,B_trigger_condition_count,B_obfuscation_method_count,B_has_identifier_obfuscation,B_anti_debug_count,B_anti_vm_count,B_env_check_count,B_total_obfuscation_score,B_total_evasion_score,B_total_logic_bomb_score,C_total_api_calls,C_unique_api_calls,C_max_call_depth,C_api_sequence_score,C_suspicious_sequence_count,C_has_suspicious_sequence,C_control_flow_complexity,C_max_nesting_depth,C_file_and_network,C_crypto_and_network,C_persistence_behavior,C_data_exfil_behavior,identifier,source,package_name,label
12,0,False,False,False,4,85,0,48,0.007079646017699115,0,0,0,0,False,11,0,True,0,0,False,38,5,565,0.06725663716814159,3.6670951778843057,4.2039412105411795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,52,2,0.0,0,0,37,5,0,0,0,0,decision_boundary.py,benign,decision,0
8,0,False,False,False,18,137,0,44,0.05714285714285714,0,0,0,0,False,1,0,True,0,0,False,5,1,315,0.015873015873015872,3.6022468837070942,3.7264741182543757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137,56,2,0.0,0,0,4,1,0,0,0,0,test_bayes.py,benign,test,0
1,0,False,False,False,0,3,0,3,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,26,0.038461538461538464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0.0,0,0,0,0,0,0,0,0,0001_initial.py,benign,0001,0
1,0,False,False,False,6,6,0,4,0.18181818181818182,0,0,0,0,False,0,0,False,0,0,False,2,0,33,0.06060606060606061,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,4,2,0.0,0,0,1,1,0,0,0,0,session.py,benign,session,0
2,0,False,False,False,20,20,0,10,0.05970149253731343,0,0,0,0,False,2,0,True,0,0,False,5,3,335,0.014925373134328358,3.011266769701906,3.8488846166291197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
5,0,False,False,False,22,102,0,50,0.06060606060606061,0,4,0,0,False,12,0,True,0,0,False,37,3,363,0.10192837465564739,3.683660661420433,4.2170124404827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,67,4,0.0,0,0,36,3,0,0,0,0,loader_tags.py,benign,loader,0
12,0,False,False,False,61,163,0,43,0.10427350427350428,0,3,0,0,False,9,0,True,0,0,False,24,4,585,0.041025641025641026,3.9675030793256094,4.266397243517743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163,51,4,0.0,0,0,23,4,0,0,0,0,metadata_routing_common.py,benign,metadata,0
1,0,False,False,False,2,3,0,2,0.15384615384615385,0,1,0,0,False,0,0,False,0,0,False,1,0,13,0.07692307692307693,3.577131416725299,3.973429846245158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0.0,0,0,0,0,0,0,0,0,test_factory.py,benign,test,0
8,0,False,False,False,7,34,0,10,0.09333333333333334,0,0,0,0,False,0,0,False,0,0,False,2,1,75,0.02666666666666667,3.457742962454093,4.5388962142279325,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,10,2,0.0,0,0,1,1,0,0,0,0,test_ini_loader.py,benign,test,0
2,0,False,False,False,8,48,0,12,0.12698412698412698,0,0,0,0,False,0,0,False,0,0,False,1,1,63,0.015873015873015872,4.071874147947074,4.23192580204358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,18,2,0.0,0,0,0,1,0,0,0,0,test_contains.py,benign,test,0
3,0,False,False,False,0,3,0,3,0.0,0,1,0,0,False,0,0,False,0,0,False,1,0,12,0.08333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0.0,0,0,0,0,0,0,0,0,tutorial001_an.py,benign,tutorial001,0
10,0,False,False,False,3,33,3,25,0.017543859649122806,0,0,0,3,False,1,0,True,0,0,False,18,3,171,0.10526315789473684,3.7126770702267695,3.937193208607594,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,2,0,1,33,26,3,0.0,0,0,17,3,0,0,0,0,http.py,benign,http,0
2,0,False,False,False,6,13,0,10,0.05217391304347826,0,0,0,0,False,2,0,True,0,0,False,5,3,115,0.043478260869565216,3.067806721455073,3.2927701939369904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,10,2,0.0,0,0,4,3,0,0,0,0,_stream.py,benign,,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,0,0,0,0.0,3.0957952550009344,3.0957952550009344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,blah.py,benign,blah,0
17,2,True,True,False,146,1500,0,154,0.05973813420621931,0,0,0,0,False,46,0,True,0,0,False,87,4,2444,0.035597381342062195,3.4826752776647627,4.585786399423351,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1500,199,5,0.0,0,0,86,4,0,0,0,0,test_linalg.py,benign,test,0
4,1,True,False,False,3,3,0,3,0.11538461538461539,0,0,0,0,False,0,0,False,0,0,False,1,0,26,0.038461538461538464,3.446439344671015,3.446439344671015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0.0,0,0,0,0,0,0,0,0,test_no_socket.py,benign,test,0
5,0,False,False,False,17,112,0,49,0.056666666666666664,0,21,0,0,True,15,0,True,0,0,False,64,5,300,0.21333333333333335,3.453854213284077,4.168243795012672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112,61,3,0.0,0,0,63,5,0,0,0,0,formfill.py,benign,formfill,0
3,0,False,False,False,0,3,0,3,0.0,0,1,0,0,False,0,0,False,0,0,False,1,0,16,0.0625,3.182005814760214,3.182005814760214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0.0,0,0,0,0,0,0,0,0,tutorial002_an.py,benign,tutorial002,0
6,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,2,1,17,0.11764705882352941,3.2188628897977503,3.6764659725018163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0,__init__.py,benign,,0
2,0,False,False,False,20,20,0,10,0.05970149253731343,0,0,0,0,False,2,0,True,0,0,False,5,3,335,0.014925373134328358,2.991935765464891,3.6902603909683838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
5,0,False,False,False,6,13,0,7,0.06741573033707865,0,4,0,0,False,0,0,False,0,0,False,1,0,89,0.011235955056179775,3.476072205942991,3.4858259278490094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,1,0.0,0,0,0,0,0,0,0,0,test_read_with_orm_mode.py,benign,test,0
4,0,False,False,False,9,68,0,23,0.06818181818181818,0,0,1,0,False,0,0,False,0,0,False,1,2,132,0.007575757575757576,4.024394700653255,4.821613591911399,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,23,2,0.0,0,0,0,2,0,0,0,0,test_errstate.py,benign,test,0
7,0,False,False,False,20,70,0,30,0.09259259259259259,0,0,0,0,False,2,0,True,0,0,False,11,2,216,0.05092592592592592,3.6270361918311473,4.1986078722133255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,31,3,0.0,0,0,10,2,0,0,0,0,test_utils_defer.py,benign,test,0
1,0,False,False,False,2,1,0,1,0.25,0,0,0,0,False,0,0,False,0,0,False,1,0,8,0.125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,errorclass_failing_test.py,benign,errorclass,0
3,0,False,False,False,1,12,0,11,0.02127659574468085,0,0,0,0,False,1,0,True,0,0,False,4,3,47,0.0851063829787234,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,11,2,0.0,0,0,3,3,0,0,0,0,test_bulk_update.py,benign,test,0
1,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,7,0.14285714285714285,3.5068905956085183,3.5068905956085183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
25,1,True,False,False,11,89,0,42,0.02925531914893617,0,9,0,0,True,5,0,True,0,0,False,45,4,376,0.1196808510638298,3.816611054632659,4.782122224145305,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,89,44,3,0.0,0,0,44,4,0,0,0,0,conftest.py,benign,conftest,0
11,0,False,False,False,14,63,0,17,0.06896551724137931,2,7,0,0,True,0,0,False,0,0,False,5,1,203,0.024630541871921183,3.2036626369290517,3.456564762130954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,17,2,0.0,0,0,4,1,0,0,0,0,test_gzip.py,benign,test,0
3,0,False,False,False,0,95,0,7,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,122,0.00819672131147541,3.3772648548174953,3.8573068568981284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,11,5,0.0,0,0,0,0,0,0,0,0,hdrs.py,benign,hdrs,0
4,0,False,False,False,16,95,0,26,0.09248554913294797,0,0,0,0,False,0,0,False,0,0,False,1,1,173,0.005780346820809248,3.782925577746904,4.174772346094978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,34,3,0.0,0,0,0,1,0,0,0,0,test_algorithms.py,benign,test,0
1,0,False,False,False,0,2,0,2,0.0,0,1,0,0,False,0,0,False,0,0,False,1,0,9,0.1111111111111111,2.8453509366224368,2.8453509366224368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.0,0,0,0,0,0,0,0,0,main.py,benign,main,0
5,0,False,False,False,2,33,0,15,0.03773584905660377,0,0,0,0,False,0,0,False,0,0,False,1,1,53,0.018867924528301886,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,20,3,0.0,0,0,0,1,0,0,0,0,test_elliptic_envelope.py,benign,test,0
9,0,False,False,False,23,290,0,39,0.040780141843971635,0,0,0,0,False,0,0,False,0,0,False,18,3,564,0.031914893617021274,3.581472908518714,4.031869256975176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,290,57,3,0.0,0,0,17,3,0,0,0,0,test_rank.py,benign,test,0
3,0,False,False,False,0,2,0,2,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,32,0.03125,3.295357343387822,3.4056390622295662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.0,0,0,0,0,0,0,0,0,tutorial001_pv1.py,benign,tutorial001,0
10,0,False,False,False,11,42,0,24,0.07971014492753623,0,0,0,0,False,10,0,True,0,0,False,15,3,138,0.10869565217391304,3.6012837110118676,3.6395982887330343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,24,2,0.0,0,0,14,3,0,0,0,0,array.py,benign,array,0
6,0,False,False,False,24,124,0,44,0.04006677796327212,0,0,0,0,False,7,0,True,0,0,False,38,3,599,0.06343906510851419,3.885606336128948,4.2326037389862705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124,47,3,0.0,0,0,37,3,0,0,0,0,_constraints.py,benign,,0
2,0,False,False,False,10,15,0,10,0.062111801242236024,0,0,0,0,False,2,0,True,0,0,False,5,3,161,0.031055900621118012,3.10940112657479,3.2806390622295662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10,2,0.0,0,0,4,3,0,0,0,0,_line.py,benign,,0
2,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,22,0.045454545454545456,3.6969565212604065,4.1162996057016965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
7,0,False,False,False,30,124,0,28,0.09615384615384616,0,0,0,0,False,2,0,True,0,0,False,14,2,312,0.04487179487179487,3.325332125654523,4.026986833359286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124,29,2,0.0,0,0,13,2,0,0,0,0,test_rcmod.py,benign,test,0
6,0,False,False,False,10,41,0,8,0.14705882352941177,0,0,0,0,False,0,0,False,0,0,False,1,1,68,0.014705882352941176,3.2098652457265677,3.8692996998935225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,3,0.0,0,0,0,1,0,0,0,0,test_time.py,benign,test,0
3,0,False,False,False,2,8,0,3,0.13333333333333333,0,0,0,0,False,0,0,False,0,0,False,1,0,15,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0.0,0,0,0,0,0,0,0,0,test_util.py,benign,test,0
4,0,False,False,False,13,172,0,19,0.027600849256900213,0,0,0,0,False,0,0,False,0,0,False,1,0,471,0.0021231422505307855,3.402342702323038,4.735546013316953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,172,34,5,0.0,0,0,0,0,0,0,0,0,tests.py,benign,tests,0
2,0,False,False,False,3,3,0,3,0.13043478260869565,0,0,0,0,False,0,0,False,0,0,False,1,0,23,0.043478260869565216,3.572431251322119,3.572431251322119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0.0,0,0,0,0,0,0,0,0,test_hooks.py,benign,test,0
1,0,False,False,False,3,16,0,10,0.038461538461538464,0,0,0,0,False,0,0,False,0,0,False,4,1,78,0.05128205128205128,3.9539684039196072,3.9539684039196072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,4,0.0,0,0,3,1,0,0,0,0,math.py,benign,math,0
2,0,False,False,False,6,13,0,10,0.05714285714285714,0,0,0,0,False,2,0,True,0,0,False,5,3,105,0.047619047619047616,3.393358053819968,3.663532754804254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,10,2,0.0,0,0,4,3,0,0,0,0,_legendgrouptitle.py,benign,,0
3,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,19,0.05263157894736842,3.274241401886318,3.76062054430996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
11,1,True,False,False,42,167,0,69,0.045307443365695796,12,5,0,0,True,17,0,True,0,0,False,98,6,927,0.10571736785329018,3.5482235740419075,4.101409765557392,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,8,0,0,167,99,2,0.0,0,0,97,7,0,0,0,0,ImageFile.py,benign,ImageFile,0
32,2,True,True,False,15,111,0,59,0.05338078291814947,1,0,0,0,False,0,0,False,0,0,False,13,1,281,0.046263345195729534,3.6017515214972016,4.229327351940022,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,111,67,2,0.0,0,0,12,2,1,0,0,0,test_backend_tk.py,benign,test,0
4,0,False,False,False,16,122,0,50,0.0175054704595186,0,0,0,0,False,2,0,True,0,0,False,67,5,914,0.07330415754923414,3.8505923653774627,4.272580024621315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122,54,2,0.0,0,0,66,5,0,0,0,0,mlab.py,benign,mlab,0
16,0,False,False,False,4,10,0,9,0.06060606060606061,0,0,0,0,False,0,0,False,0,0,False,3,1,66,0.045454545454545456,3.924850383210944,4.366340174655254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0.0,0,0,2,1,0,0,0,0,http10.py,benign,http10,0
6,0,False,False,False,2,27,1,14,0.02127659574468085,0,0,0,1,False,0,0,False,0,0,False,12,6,94,0.1276595744680851,4.655963219841567,5.8125,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,15,2,0.0,0,0,11,6,0,0,0,0,_wrap.py,benign,,0
0,0,False,False,False,1,0,0,0,0.14285714285714285,0,0,0,0,False,0,0,False,0,0,False,1,0,7,0.14285714285714285,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,conftest.py,benign,conftest,0
9,1,True,False,False,32,205,0,31,0.06374501992031872,44,0,0,0,True,0,0,False,0,0,False,25,3,502,0.049800796812749,4.049645890825717,4.363826390090814,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,205,35,4,0.0,0,0,24,3,0,0,0,0,test_wavfile.py,benign,test,0
2,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,8,0.125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,default_urls.py,benign,default,0
2,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,7,0.14285714285714285,3.689892041734713,4.057855988582063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,urls.py,benign,urls,0
2,0,False,False,False,1,18,0,2,0.0625,0,0,0,0,False,0,0,False,0,0,False,1,0,16,0.0625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0.0,0,0,0,0,0,0,0,0,test_image_getbands.py,benign,test,0
0,0,False,False,False,4,2,0,2,0.2222222222222222,0,0,0,0,False,0,0,False,0,0,False,1,0,18,0.05555555555555555,3.321928094887362,3.321928094887362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.0,0,0,0,0,0,0,0,0,doctest_fixtures_fixtures.py,benign,doctest,0
16,2,True,True,False,39,207,0,68,0.06818181818181818,1,0,0,0,False,6,0,True,0,0,False,19,4,572,0.033216783216783216,3.441767222412502,4.503042362247046,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,205,74,4,20.0,2,1,18,4,0,0,1,0,test_animation.py,benign,test,0
7,1,True,False,False,18,105,0,25,0.06569343065693431,24,0,0,0,True,6,0,True,0,0,False,1,2,274,0.0036496350364963502,3.9416850849268243,4.464832105799212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,29,3,0.0,0,0,0,2,0,0,0,1,test_file_ico.py,benign,test,0
2,0,False,False,False,1,2,0,2,0.1111111111111111,0,0,0,0,False,0,0,False,0,0,False,1,0,9,0.1111111111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0.0,0,0,0,0,0,0,0,0,conftest.py,benign,conftest,0
7,0,False,False,False,8,224,0,63,0.0053085600530856005,0,9,0,0,True,9,0,True,0,0,False,120,6,1507,0.07962840079628401,3.8678315141015407,4.638514513175838,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,224,69,3,0.0,0,0,119,7,0,0,0,0,main.py,benign,main,0
2,0,False,False,False,38,29,0,10,0.06462585034013606,0,0,0,0,False,2,0,True,0,0,False,5,3,588,0.008503401360544218,2.965431462024044,3.6818808028034016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
4,0,False,False,False,12,81,0,28,0.06818181818181818,0,0,0,0,False,5,0,True,0,0,False,6,2,176,0.03409090909090909,3.218332971017645,4.015061012203069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,35,3,0.0,0,0,5,2,0,0,0,0,test_spec_conformance.py,benign,test,0
7,0,False,False,False,5,15,0,10,0.04672897196261682,0,0,0,0,False,0,0,False,0,0,False,8,3,107,0.07476635514018691,2.66122625626979,2.66122625626979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10,3,0.0,0,0,7,3,0,0,0,0,live_render.py,benign,live,0
5,0,False,False,False,6,12,0,7,0.08450704225352113,0,6,0,0,True,0,0,False,0,0,False,1,1,71,0.014084507042253521,3.1935536920086314,3.419381945646371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,9,1,0.0,0,0,0,1,0,0,0,0,test_request.py,benign,test,0
1,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,2,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,_streamtube.py,benign,,0
3,1,True,False,False,6,31,0,13,0.07692307692307693,0,0,0,0,False,4,0,True,0,0,False,11,2,78,0.14102564102564102,3.8456469859137776,3.940351042928689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,3,0.0,0,0,10,2,0,0,0,0,utils.py,benign,utils,0
4,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,24,0.041666666666666664,3.387819331993416,3.625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
1,0,False,False,False,2,1,0,1,0.125,0,0,0,0,False,0,0,False,0,0,False,1,0,16,0.0625,3.0246121636574097,3.027169118440619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,add_newdocs.py,benign,add,0
13,0,False,False,False,40,410,0,57,0.03956478733926805,0,0,0,0,False,0,0,False,0,0,False,19,3,1011,0.018793273986152326,3.8101071962196413,4.312673393955722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,410,88,3,0.0,0,0,18,3,0,0,0,0,test_nmf.py,benign,test,0
4,0,False,False,False,2,7,0,5,0.07692307692307693,0,3,0,0,False,0,0,False,0,0,False,1,0,26,0.038461538461538464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,2,0.0,0,0,0,0,0,0,0,0,test_callable_endpoint.py,benign,test,0
5,0,False,False,False,47,256,0,82,0.029841269841269842,0,0,0,0,False,2,0,True,0,0,False,36,3,1575,0.022857142857142857,3.6737076016670693,4.138930371232595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,256,90,2,0.0,0,0,35,3,0,0,0,0,_triinterpolate.py,benign,,0
2,0,False,False,False,20,20,0,10,0.05970149253731343,0,0,0,0,False,2,0,True,0,0,False,5,3,335,0.014925373134328358,2.9760084127754336,3.6119498434695583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_tickfont.py,benign,,0
15,0,False,False,False,33,86,0,37,0.059782608695652176,0,3,0,0,False,3,0,True,0,0,False,36,3,552,0.06521739130434782,3.616954052076493,4.519831022883674,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,39,2,0.0,0,0,35,3,0,0,0,0,decorators.py,benign,decorators,0
5,0,False,False,False,15,60,0,28,0.032119914346895075,0,0,0,0,False,0,0,False,0,0,False,27,2,467,0.057815845824411134,3.381673139795547,4.169892195244228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,31,2,0.0,0,0,26,2,0,0,0,0,_odds_ratio.py,benign,,0
3,0,False,False,False,1,11,0,8,0.018867924528301886,1,1,0,0,False,1,0,True,0,0,False,2,1,53,0.03773584905660377,3.3762228817744715,3.7201755214643453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,9,1,0.0,0,0,1,1,0,0,0,0,test_whatwg.py,benign,test,0
7,0,False,False,False,15,31,0,18,0.08333333333333333,0,0,0,0,False,1,0,True,0,0,False,12,1,180,0.06666666666666667,3.597846064637872,4.249833697116216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,2,0.0,0,0,11,1,0,0,0,0,static.py,benign,static,0
3,0,False,False,False,4,5,0,5,0.0851063829787234,0,1,0,0,False,0,0,False,0,0,False,2,0,47,0.0425531914893617,3.180832987205441,3.180832987205441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0.0,0,0,1,1,0,0,0,0,models.py,benign,models,0
12,1,False,False,True,3,16,0,11,0.013100436681222707,0,0,0,0,False,1,0,True,0,0,False,16,4,229,0.06986899563318777,3.6374575783468317,4.414177320667444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,11,2,0.0,0,0,15,4,0,0,0,0,socks.py,benign,socks,0
1,0,False,False,False,0,7,0,7,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,22,0.045454545454545456,3.09415872195665,3.6168746059562227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,0.0,0,0,0,0,0,0,0,0,0002_second.py,benign,0002,0
2,0,False,False,False,1,8,0,4,0.015151515151515152,0,2,0,0,False,0,0,False,0,0,False,4,1,66,0.06060606060606061,3.774318630524597,4.021721616561627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,3,0.0,0,0,3,1,0,0,0,0,_trustregion_krylov.py,benign,,0
18,0,False,False,False,8,79,0,40,0.014953271028037384,0,0,0,0,False,4,0,True,0,0,False,26,8,535,0.048598130841121495,3.755255461013773,4.521013604328457,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,79,48,3,0.0,0,0,25,8,0,0,0,0,_nca.py,benign,,0
3,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,12,0.08333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,pytest_asyncio_integration.py,benign,pytest,0
8,0,False,False,False,0,2,2,1,0.0,0,0,0,2,False,0,0,False,0,0,False,1,0,29,0.034482758620689655,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
10,0,False,False,False,15,183,0,67,0.016375545851528384,0,0,0,0,False,7,0,True,0,0,False,43,2,916,0.04694323144104803,3.6644263569748237,4.376174630069642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183,73,3,0.0,0,0,42,2,0,0,0,0,_funcs.py,benign,,0
3,0,False,False,False,11,33,0,5,0.10784313725490197,0,0,0,0,False,0,0,False,0,0,False,1,1,102,0.00980392156862745,3.78072452145087,4.248790965832455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,1,0.0,0,0,0,1,0,0,0,0,test_load.py,benign,test,0
